Gene_symbol	Protein_id	HMDB ID	FKH1_1	FKH1_2	FKH1_3	FKH1_4	FKH1_5	FKH1_6	HL60_1	HL60_2	HL60_3	HL60_4	HL60_5	HL60_6	KASUMI1_1	KASUMI1_2	KASUMI1_3	KASUMI1_4	KASUMI1_5	KASUMI1_6	Kg1a_1	Kg1a_2	Kg1a_3	Kg1a_4	Kg1a_6	ME1_1	ME1_2	ME1_4	ME1_5	ME1_6	MOLM13_1	MOLM13_4	MOLM13_6	MOLM16_1	MOLM16_2	MOLM16_3	MOLM16_4	MOLM16_5	MOLM16_6	MONOMAC6_1	MONOMAC6_2	MONOMAC6_3	MONOMAC6_4	MONOMAC6_5	MONOMAC6_6	MUTZ3_1	MUTZ3_2	MUTZ3_3	MUTZ3_4	MUTZ3_5	MUTZ3_6	MV411_1	MV411_2	MV411_3	MV411_4	MV411_5	MV411_6	OCIAML3_1	OCIAML3_2	OCIAML3_3	OCIAML3_4	OCIAML3_5	OCIAML3_6	OCIAML5_1	OCIAML5_3	OCIAML5_5	OCIAML5_6	OCIAML6_1	OCIAML6_2	OCIAML6_3	OCIAML6_4	OCIAML6_5	OCIAML6_6	OCIM1_1	OCIM1_3	OCIM1_4	OCIM1_6	SHI1_1	SHI1_2	SHI1_3	SHI1_4	SHI1_5	SKM1_1	SKM1_2	SKM1_3	SKM1_4	SKM1_5	SKM1_6	THP1_1	THP1_2	THP1_4	THP1_5	THP1_6	UCSDAML1_1	UCSDAML1_2	UCSDAML1_3	UCSDAML1_4	UCSDAML1_5	UCSDAML1_6
ethyl_protocatechuate_HI	NA	NA	0.610921659412869	0.427229343818542	0.485867087181251	0.590485930559981	0.695360181619876	0.699989288465113	0.242754607254056	0.827634362030317	0.499273637886204	0.410595693908399	0.516713030347878	0.626493893529378	0.659518434579453	0.733628670118768	0.727091305605595	0.729421527331727	0.530787527167213	0.184092430253213	0.719094918441592	0.611062419097416	0.538969807193961	0.425533859503607	0.304195909422303	0.23414732386757	0.583702569092586	-0.0468234205613937	0.148474632461546	0.623017969050662	0.27727358554495	0.589687927047362	0.642537520442977	0.493410445646797	0.362652217747413	0.408520734462314	0.290385748140308	0.173734351186542	-0.0473424924189592	0.322374475993582	0.513761353635915	0.635884517603316	0.168471781616948	0.462141749508183	0.304165511933198	0.550999908968192	0.510721181363814	0.452825301712972	0.422396649311261	0.490104979135269	0.62665345532548	0.360676974920565	0.4790309963513	0.558638166324925	0.341705535465268	0.148256183108704	0.358437636700019	0.587796514997456	0.40380551054425	0.52274858925047	0.163523271775135	0.164445748246778	0.336903045269211	0.487542684715309	0.362816195994159	0.447072174766687	0.303203432221551	0.605393085277845	0.680443892173958	0.512823239654516	0.402049997284271	0.176798160391516	0.0343862611498822	0.141998892819715	-0.217206492056158	0.251834446621159	0.453584692696712	0.654236615192492	0.525304024541481	0.40345721469059	0.213213770423155	0.452298445628393	-0.118260241485754	0.279714938872215	0.370219977026076	0.322103665482371	0.614631371439082	0.430993436805526	0.706963180699852	0.879866760830483	0.560128657358632	0.537341292137425	0.865435143723882	0.928767306968671	0.752499814538149	0.872842349977754	0.894088831749492	1.01158472059919	0.714130840536976
ethyl_sorbate_HI	HMDB0040463	HMDB0040463	0.521859007308181	0.659173616151385	0.741304971174182	0.887965139546761	0.412544523581825	0.373472248766731	0.410815146012227	0.381808808442482	0.358643765486296	0.424514468882588	0.368872592431519	0.400377102438597	0.437596164626425	0.723213345226187	0.460463374374325	0.130332922012809	0.333018908267231	0.318834376230635	0.419484081280996	0.380317405288056	0.519514584523376	0.489113887723104	0.777235409472153	0.406013472763265	0.803443962905876	0.368512039758527	0.589974246659084	0.789270691862209	0.515318412008669	0.267034143637999	0.497619706975412	0.176387737873255	0.580666884324229	0.370288607525307	0.586638921774974	0.522537414962168	0.587343374601068	0.811640903924934	0.507422583641598	0.448123288983121	0.379219695805259	0.276760444084031	0.302965483978698	0.272695220815636	0.77929955151393	0.4334883969604	0.439309868555875	0.709525919448154	0.755984532164939	0.54304632172955	0.510663114886145	0.697802347214186	0.415174526246193	0.747190488030741	0.421712860475385	0.664412733515784	0.358566012440129	0.650700928973289	0.457891441138722	0.531744741687748	0.53482997145992	0.301547223264238	0.358234744514034	0.715587503860427	0.420647369562513	0.395315657556496	0.44000982258159	0.271799947851271	0.339356529051686	0.542042093474168	0.42908318227964	0.35251026811367	0.429308158829716	0.273260449748104	0.888441637594173	0.457444118708757	0.219607025029142	0.489196690344249	0.788204019805187	0.526715419733757	0.556768507640324	0.537770105769748	0.616460253168599	0.812859323786045	0.473530077912775	0.386043451406976	0.72260144636549	0.626924465638954	0.539967948514572	0.688473214879824	0.620645306212789	0.850151374309192	0.869598316489195	0.908290892463495	0.693702724790698	0.630201625094246	0.791351932385459
ethylenediaminetetraacetic_acid__edta__HI	HMDB0015109	HMDB0015109	-0.0542129624307481	0.0884823768456153	0.156110726637486	-0.30355318682706	-0.387964342699078	-0.325532327778077	-0.000301007710485181	-0.737718509347173	-0.697242294943333	-0.27913838644229	-0.407126662748443	-0.772445974560193	-0.206493792222469	0.193691537684048	-0.828145258919784	-0.631937906060963	-0.233571724005178	-0.708507515521559	-0.575225618694816	-0.259940545300605	-0.154055269029894	-0.137252589975517	-0.221297379757631	-0.524207186265786	-0.664190314448103	-0.194536558200321	0.285165281617773	-0.405079938376887	-0.263265901061379	-0.683947801725172	-0.093997439190035	-0.440366781060602	-0.54722941406445	-0.0588887310918009	-0.401893557154283	-0.136164513249619	-1.22904899698477	-0.376034951384779	-0.185402850841608	-1.19520863144231	-0.672719022878768	-0.414238687281301	-0.694321660729427	-0.363080260459261	-0.0814486085712918	-0.167142038844479	-0.355631149154047	-0.135250985743888	-0.427966394143576	0.0490269041745697	-0.379064901032037	0.285785212914362	-0.911063458430476	-0.485238769396119	-0.366314382053427	-0.140978791847157	-0.313783460113679	-0.0719889412705724	0.202241220336458	0.123742400692082	-0.338374417198949	-0.708043296267447	-0.159045492721597	0.0499709957246884	0.0127378511478398	-0.314725556984864	-0.261041639131644	-0.657632258761841	-0.0971547430793264	-0.0263929829958296	-0.784045640960182	-0.646873061538074	-0.499300614986659	-1.36634229618622	-0.428801615443058	-0.0858689267356083	-0.307106052252318	-0.115783732326144	0.199414405462719	0.144689028828614	-0.660030964557304	-0.0560761763518114	-0.825923676398313	-0.857950260589689	-0.567136376373228	-0.26957842008955	-0.244982773978948	0.480752126244099	-0.0528646922817056	0.435514636514749	-0.378256010856347	-0.040592582660341	0.00462730024785614	-0.051124988123879	0.522650531741039	-0.747785095990178	-0.769726770719269
ethylenethiourea_C18	NA	NA	-5.25081051889333	-5.1386992284216	-5.27465937472618	-4.74693846064333	-5.47221310610449	-5.43348448735975	-5.18854566277182	-5.34022814461943	-5.35227411940305	-5.50680797099872	-5.33507770101786	-5.12858864440093	-5.27105832757724	-5.01820088786303	-5.1912577562367	-2.7288065102362	-5.25765601072374	-5.3341339440784	-4.42973010073074	-5.08939157979245	-5.37306968344454	-5.3719250295938	-5.17953139871463	-5.43686446440241	-5.35288943075599	-5.43515548279228	-5.37606237085944	-4.20804321636053	-5.39543024724244	-5.2385525673726	-5.17524591094966	-5.55425620033212	-5.41671635693686	-5.43310274728679	-5.44208463128385	-2.98382698218131	-5.53834317118588	-3.10436641884395	-4.97260229064737	-5.3276332623127	-5.49487443090505	-5.12869330106195	-5.27693867090707	-5.34308134353469	-4.6573192697151	-5.38381086597063	-5.40153001951935	-1.05697945898051	-5.37406924015457	-5.31106983122101	-5.34743390347118	-5.21597355555039	-5.43861131257041	-5.23207685623192	-5.27021116114386	-5.48071107556675	-5.34930534976839	-5.31412966185152	-5.38458177738568	-5.39225394797921	-5.28273051254688	-5.17838051010524	-5.1984036076895	-5.10708481379588	-5.35151085372982	-5.39980392449065	-5.08508132223198	-5.54876072975507	-5.48227535465	-5.32257174079239	-5.40999874955431	-5.48669262026935	-5.60103794562145	-5.32541982649029	-5.43464268869382	-5.14896573735833	-5.15728672618398	-4.96960920385792	-5.40324718578026	-4.9944813350463	-5.49061624874122	-5.37501524710108	-5.24964142397932	-5.0333349595608	-4.67246610963145	-5.16209696576277	-5.40911811153672	-5.37292041599973	-5.28220195607048	-5.39946537415004	-5.4936270402674	-5.45680545573762	-5.32149758638166	-5.47518482497845	-5.66264192476289	-5.39467054360357	-5.52143415960007
ethylphenylacetylurea_C18	NA	NA	-1.0433330632514	-0.397140797210656	-1.00590879994287	-0.455135611758898	-1.40597780103946	-1.48391366297869	-0.604935226526526	-0.464819030531713	-0.730518484490118	-0.634177654424121	-0.648188764201226	-0.810137306734514	-0.941920051628579	-0.444139185751066	-0.56663810210034	-0.395693759194159	-0.224791325579014	-0.871543397783505	-0.61370922532927	-0.675989123831884	-0.652268750722728	-0.755660867268655	-0.816529545262939	-0.731907736195533	-0.630318253090585	-0.722134147603164	-0.994057015975936	-0.168250844523111	-0.773108002372897	-0.68512036853986	-0.540726975226319	-1.34185789198292	-0.988923707150047	-0.974953851455362	-0.805421939935757	-1.8062202973361	-0.795599569024087	-0.781879265645515	-0.897587866452211	-0.841652045976035	-0.752577720731943	-0.880277310321487	-0.785221918886335	-1.02326581897184	-1.17454724557254	-0.777996814370404	-0.774633908345712	-0.617228371328919	-0.54087605260833	-0.298355257069859	-0.968736651878103	-0.761302829561065	-0.258861720984928	-0.37145489908974	-0.43180343344192	-0.510292075228812	-0.555781635916383	-0.758571509350948	-0.885341344270362	-1.03311323783131	-0.679556856950902	-0.559903020603184	-0.534597053072336	-0.112245842551113	-0.406012302944582	-0.429705699994779	-0.612674370992401	-0.952354064383234	-0.76254234844375	-1.1173528891916	-1.07709434755677	-1.09916497275695	-0.853899097380597	-1.15024723399119	-0.911526154809396	-0.542543033881912	-0.433091409860325	-0.873224662175242	-0.71847605108621	0.0608584727718623	-1.52298783959912	-0.481356143602864	-0.664864325964892	-0.763040860362947	-1.45344579425003	-0.502371246531121	-0.544369885237131	-0.88989842760386	-0.532550631335597	-0.710101915580342	-0.752408042843872	-0.840889442831584	-0.666106153987688	-1.01411965893055	-0.659312292770562	-0.722892257236748	-1.20387430223757
eucalyptol_HI	HMDB0004472	HMDB0004472	1.19740639730989	1.223698816232	1.28402604056918	1.36026486499397	1.27853784714933	1.22746658526163	1.24796279674378	1.4286820001083	1.301533044718	1.30267424355006	1.31783548840176	1.28329541331619	1.24866728238258	1.28832053752051	1.38813745120347	1.36513930540504	1.2801711103676	1.17868266567734	1.32175220664638	1.27109990092023	1.35111395580469	1.27094871432023	1.36822508455191	1.18116060392641	1.27663851920495	1.17578713709528	1.23598632387452	1.30012153588217	1.25041493234555	1.33422085337144	1.28164082803309	1.15783585034496	1.15341171672428	1.12176710094704	1.16392734059897	1.1403917594474	1.26812477836971	1.19922894667262	1.2260833899471	1.24559742637147	1.15470237849143	1.12057089429441	1.10930364222254	1.23557162612649	1.21672555686748	1.28007629148869	1.31574265052213	1.25150649384607	1.27413230892012	1.17362635563817	1.10743295074336	1.17427637806916	1.28097734455589	1.19222070081255	1.18570035720489	1.15673304597288	1.18620909638493	1.20925600650744	1.10800431995989	1.10310338039549	1.20150074528049	1.24644045547354	1.25513212283199	1.18464237710467	1.19322176097204	1.14485803739006	1.22271498065173	1.07441363263311	1.06966997990811	1.05423566292565	1.14105952156542	0.975308610979739	1.04087670528153	1.08709414341838	1.20618053785302	1.27668886299564	1.20677482954135	1.19065766762352	1.22736399374391	1.21674496121196	1.0645297853743	1.18044366676087	1.22262337629889	1.22041303016608	1.15811730028936	1.29174840648942	1.16930777343768	1.2116503974061	1.14470434304659	1.14451497332431	1.19567546437022	1.23246121597819	1.17915501485272	1.24704770113426	1.23291829324976	1.27189239588608	1.15425053139005
fenpropimorph_HI	NA	NA	3.43153349072962	3.16984450789579	3.29685813075983	2.84905187993437	3.1006758644373	3.21784448162644	2.83201923725194	2.88525824341316	3.27220657995508	3.03011616583511	3.07272264871267	3.22825843545565	2.95956409179073	3.1920126365113	3.15602333043042	3.05309353148686	2.96829833268437	2.85091236352758	2.96950313288051	2.98493068871201	3.21917218530945	3.16184146123746	3.11008246982471	2.88737790911858	2.78107818018771	2.79518724351977	2.9156829664431	2.92398210578711	2.87144175579978	3.01852797233711	3.07262826582401	2.9021828226902	2.96163408690464	2.91242187202841	2.95394106777948	3.05071389559068	2.94807793912956	2.9872597151479	2.94649996292091	2.89416033747577	2.42488662304082	2.54487394854259	2.58449260900902	2.70173223470351	2.6632742828017	2.6025229624392	2.67479449981024	2.57081746398148	2.79832277942205	2.7406952906747	2.80447988997353	2.70013504387126	2.10190085830993	2.41381314448677	2.32549375892864	2.64775520032021	2.42725941973521	2.35188699309879	2.19058689674874	2.28513016373618	2.67916028179544	2.71238305728448	3.09053393535966	2.44180350761649	3.05160591960495	2.6312375382829	2.84248095922151	2.61099822741004	2.37754160728849	2.41472774970995	2.67945261675297	2.57888469553182	2.34803013895336	2.50145936398929	2.87693497801518	2.67954303742477	2.44667172910304	2.59197415431055	2.49764104574989	2.65044579631837	2.73498199584002	2.92914554603405	2.76927332805901	2.86358363253958	2.67765659370894	2.97570833450809	3.04212954045197	3.22222671892235	2.86962164994194	2.90737196378374	2.97798301107023	3.01103688265441	2.98541855236306	2.91659451294933	2.82969199931982	2.8372545472046	2.74042371374444
galactose_1_phosphate_C18	HMDB0000645	HMDB0000645	-1.58312005293543	-0.744597326009485	-0.611324424991669	-2.14032600682428	-0.841756292166895	-0.853532090192407	-1.6423595510345	-1.89759690032267	-1.79881975423974	-1.76646758824293	-1.73040322544212	-0.903203762220147	-1.55054662927418	-1.52873912692927	-1.65446852704169	-1.17316967783723	-1.71879100700069	-2.91724067797456	-1.96564800911788	-1.13448884228437	-0.637397396730189	-0.794242672805577	-0.909992640359465	-1.76807430090095	-2.13872842921905	-1.82389146993811	-1.96927924258049	-1.55316772879033	-2.11320364041185	-1.3364632274603	-1.95180131384248	-0.746019018982567	-0.819953543148878	-1.52261357153938	-0.857761868705156	-1.32963424913153	-0.404279204758873	-0.578755320966893	-1.47301198183299	-1.1172031738466	-1.58044327312331	-1.07220435324033	-1.38486553460942	-1.45489043516558	-1.93220520280391	-2.15193996456986	-1.51479057722843	-1.53536295371875	-1.27459748166239	-1.38963870181758	-1.71854428297511	-1.81519472421137	-1.50835364901543	-1.45961300673861	-1.24683560701202	-1.45023129295994	-1.30712592993174	-1.12937761651538	-1.01390208773802	-0.922167843265688	-0.855814603188834	-2.12119618878547	-1.29169634059886	-1.31433770316872	-0.982479652882831	-3.12887752183902	-1.93733103567506	-1.60111925263676	-0.910505832605511	-1.01518961931305	-2.50101396073908	-0.805478095091903	-0.934205516639256	-0.248393166066639	-1.34017052981726	-2.93646379915642	-0.653272439587497	-1.71352441436702	-1.71807690133447	-1.8025522084185	-0.705555979714914	-1.3041996582345	-0.777716535284738	-1.2326159817461	-1.40779783824854	-1.25587778409502	-1.66811670873224	-1.9003785548387	-1.51122906140778	-0.71570659619325	-1.29678234836826	-1.32885394693397	-0.823189157516886	-1.43505865448084	-1.29239477309287	-2.15531320317915	-1.11593798779477
galaxolidone_HI	NA	NA	0.87633545584809	0.749043999985368	0.956725220390066	0.644192164151238	1.06673378611092	0.985739663260224	0.668848103700876	1.21060909104291	1.03513364393784	1.11389667953316	0.958480925103872	1.26513532345105	1.03018373964839	1.07104060335714	1.27947190682337	1.26217504570189	1.06040714019916	0.777829238156766	1.13247693364402	0.885716506111501	0.981443772787451	1.14040473339267	0.845325124418171	0.876704393158987	0.926418752076264	0.808209923238302	0.912031148755133	1.02044063854144	0.826677859846021	0.999911761460834	1.21939467811691	1.10429251965688	0.769138768876607	1.03280346872446	0.947512439518285	1.0147742110857	0.828292264850478	0.758944714007062	1.02137481639419	1.00783892843595	0.925235518876433	0.967249969570954	0.678757564997693	0.911020356639092	0.858009825103407	0.895931176037641	1.18850763731617	0.834516803893715	1.08883568217656	1.06503772764379	0.923896632034976	0.980859064121438	0.758865021375894	0.962228387223405	0.802342746598038	0.940506697709837	0.989097659762734	0.606567521943536	0.832780057359651	0.722607853595796	0.763240070417359	0.936898629331978	1.04817937997192	0.968614456474434	0.993243724743785	0.871604127897018	0.978954245335045	1.10042175594732	0.966070526131116	0.952269305975703	0.832041191039786	0.652070110787863	0.792364533432124	0.736922704288398	0.969239999694787	1.01512526549075	0.977651416573775	1.02572240472361	0.9048580682338	0.903525111524497	0.691513144923045	0.978827976216081	0.732125551852201	0.73388458651593	1.12840845037473	1.18508371929619	0.484649363018313	0.640418809764226	0.348926744961494	0.470724668455268	0.70356194782091	0.432133137610216	0.538631484584183	0.461134947839653	0.545676350645908	0.529436264865871	0.474835792029231
gamma_caprolactone_HI	HMDB0003843	HMDB0003843	0.279977078657826	0.329250995888173	0.459082905218949	0.399008387954153	0.389979941834024	0.39008823334103	0.264366268356836	0.268889021683969	0.341579952842565	0.258183440117714	0.287560912264005	0.403682913902719	0.353174812157583	0.373532323324276	0.423193615048191	0.18750574587265	0.185205419396103	0.260745357405247	0.400827975627633	0.281361224281625	0.327035537799776	0.20920811206396	0.545809326420184	0.230568292946816	0.31478705595955	0.173153817096027	0.308982022602075	0.328189447418046	0.284719250343013	0.330994552930069	0.40133813038487	0.123172960639959	-0.045335796125226	0.300761777435737	0.293903502843075	0.283170675015824	0.511552532766113	0.183810671850013	0.290123079649008	0.404212029316928	0.181245696120118	0.184254459684089	0.24988596213565	0.159747234179306	0.176944141542927	0.249676063477117	0.398480979825264	0.136366990507341	0.327992482316042	0.32319685583182	0.280913792605768	0.347797413566689	0.151581807969561	0.390740334088047	0.273115353963168	0.186947530507604	0.155683774347939	0.395668623431438	0.161108829819915	0.173944404249736	0.233887839735307	0.422490514393255	0.324369060265937	0.23956519949103	0.254064603594235	0.230063332804157	0.300184033642758	0.181133803855207	0.0972634964161029	0.181061387098327	0.188956909140329	0.224292771749852	0.165994558690336	0.110324758187746	0.340525179342093	0.368232450126232	0.147312133449827	0.305728982735168	0.248940633702509	0.264940504617562	0.201934484782721	0.330007834511474	0.327764193065392	0.263332330484157	0.216443497741836	0.38660438082947	0.221361625554379	0.290754169641556	0.1778961294149	0.269317829340234	0.21905564374624	0.370473121913506	0.368170754091105	0.43333937259712	0.306461203816604	0.314015483543262	0.48032762643644
gamma_glutamylisoleucine_HI	HMDB0011170	HMDB0011170	-1.13629593413023	-1.1775863869329	-1.44153689353055	-1.74012091680497	-1.05299029265434	-0.928261851918428	-1.11054037591006	-1.90267012300543	-1.25893873223174	-1.22457408266921	-1.30933700287742	-1.15002233749846	-1.06297033074562	-1.17460439725052	-1.32274330522657	-1.15104712366635	-1.1611711570777	-0.884273168210899	-1.30354211328778	-1.06790256470858	-1.20103525438076	-1.96986761631019	-1.21536379392427	-1.43534337520407	-1.17959979551795	-1.22789685707773	-1.2491622196012	-1.21325478273808	-1.39395445158353	-1.20435808334908	-1.44965090503869	-1.37832386640754	-1.69795405947085	-1.29828569995516	-1.59273758702324	-2.05347567430852	-1.50562167518756	-1.32474254285602	-1.39955419436458	-1.15868974670187	-1.15295592267551	-1.74518710698889	-1.43063096055311	-1.07167852798887	-1.71355674158685	-1.16734879715488	-1.52285199560302	-1.7427459243416	-1.84157394750005	-1.11051288103382	-1.31178275863312	-1.45613032575841	-1.50199278110379	-1.32513746769675	-1.26407965904521	-1.99178987278844	-1.40352168552323	-1.27548338615804	-1.38346076207962	-1.77980705569107	-1.46592127069678	-1.90610150426594	-1.51393225181266	-1.5751543978578	-1.79948695936986	-1.00006021451459	-1.48789666966535	-0.889317172487806	-0.766677165113524	-0.706954251327213	-0.430153583024031	0.584598113299134	0.569660371890459	-0.06491772687837	-0.268334819886416	-2.00955920711391	-1.38310842436503	-1.1679722712184	-1.33270849227271	-1.3084187613249	-0.82096900428791	-1.25059742909456	-1.25918570381331	-1.21244241860643	-1.19368729755675	-1.30573340179905	-1.41389035381786	-1.13680280912557	-1.30476786337455	-1.53540084427342	-1.38287742022713	-0.764765822239005	-1.19331253521491	-0.87611193108985	-0.985778534849011	-1.2176908805919	-1.03048850510888
gamma_glutamylvaline_HI	HMDB0011172	HMDB0011172	-2.17821285094141	-2.13529502909905	-2.0034009668462	-2.79516158706385	-1.8492007215588	-1.73563561211914	-3.46702562385148	-2.28261178730503	-2.33769810817883	-2.51564212961393	-2.56098190710659	-2.33801464325828	-2.28775780980286	-2.43342000051555	-2.50559452305903	-2.1945390027444	-2.20347752225476	-2.0184352315039	-2.8402526039553	-3.09665590581654	-2.13590040604528	-2.63410079750482	-3.14541664743029	-2.96297538236018	-2.75712235402551	-2.33147221228403	-2.50981759551444	-2.54436394417876	-2.78308719276043	-2.97867013707039	-2.49321120666112	-2.66251165774324	-2.46288200919501	-3.33989435809125	-2.63966401220831	-3.69924169236892	-3.19611387537313	-2.32217843508767	-3.52488077847442	-3.38155012803437	-2.76262560514864	-3.06001568945408	-2.58518197070477	-2.39592125257398	-2.0820743613593	-2.43949523521642	-2.17651791473371	-2.24640127579475	-2.33005724028111	-3.1964102138134	-3.31864844959766	-2.91315616870243	-2.82826309812453	-3.09344285197779	-2.51865825824354	-3.08013524142505	-2.2643501060685	-2.72031894077256	-2.96032702466233	-2.92194567919753	-2.54383449531411	-3.11599856885603	-2.85021824127357	-2.80617827992089	-2.9108100885024	-1.63963962134096	-2.09363521572229	-1.33198642614782	-1.28946824452565	-1.22684815787663	-0.965413267180508	0.166181663596678	0.108197392906101	-0.576981240132441	-0.814409706381258	-2.79246688972348	-2.64720307412605	-2.26624210769691	-2.54902787480485	-2.7755963878895	-1.77532788634272	-3.2063852468001	-3.07437536754015	-2.93092042168137	-2.48104868257241	-3.00322388604557	-2.52221664837811	-2.71652453866733	-2.73472755431171	-2.8072702469094	-3.63215231496042	-1.77749449492707	-1.88609705504977	-1.53349826210959	-1.78566702348724	-3.46488059454969	-1.90666441693927
glycerol_1_myristate_HI	HMDB0304951	HMDB0304951	0.9922423192171	0.606532253185378	1.03084227929625	0.482940286973313	1.27018436644582	-0.791390338228529	1.0609197493468	0.91063880018152	1.49649399794216	0.838359228312633	1.21685231036296	1.42673366057898	1.29184578207062	0.779477589936993	1.4138210986306	1.35809342777468	0.954407638197001	1.02260987293727	0.969757139642218	1.07765963075018	1.08814876122923	1.28385386984784	-1.45738280375356	1.21334393232329	0.674603725683114	1.04723172605601	-1.2208922322069	1.23392562120639	1.28590838160793	-0.873308463692143	1.2777706834742	1.31227903430431	1.36100835930972	1.53866226328551	1.29144430730621	0.752138865109785	1.29342175214006	1.11463606480492	1.20185008396099	1.41804850792077	1.14424344088936	1.26337476561875	1.34797945248134	-1.38808864141354	1.44229926034198	1.0063242898042	1.38789969137932	-1.57757207561924	1.49457546825704	1.17117127473101	0.918882114989548	1.04692868761786	-1.84555920506293	1.23423072086799	1.03193111540766	0.989053952509139	1.11665552533224	0.712709874317961	0.725322036254038	0.786648219910507	-1.15459664915321	1.0241326087835	1.01284302386658	1.14493724219417	1.28254520824908	0.896374853243753	0.983331497859759	0.900123628937125	0.874521112048318	0.799979438085462	1.17179769480973	0.737532821977339	0.642647076361003	1.15414101285516	1.0265774460985	0.952107589894346	0.965280894871752	1.26021369319415	0.818004876292562	-1.50217934418678	0.811669853944003	1.27068441590229	0.914392253460229	1.06497732684402	1.56738731324718	1.30268641577819	0.613171631759102	0.986487915557886	0.986596559699189	0.743125636172178	0.873824154004105	0.668217695403216	0.679698949057397	0.967040725112797	0.912532630441989	1.71980342443233	0.784717771044735
glycerophosphocholine_HI	HMDB0000086	HMDB0000086	-0.40999699585267	-0.735635073332513	-0.424375623193147	-0.930618195692578	-1.10192762273671	-0.903668057704655	-0.359917132936177	-0.726611368655569	-1.22788503131265	-0.762010307392271	-0.960120202211056	-1.02685154502336	-0.833043308126023	-0.718417477719645	-1.36075294066889	-0.394045303504924	-0.837107661958761	-1.10181135734884	-1.00794617007541	-1.03034305063821	-0.843629981378805	-0.775098498009278	-0.781659783896031	-0.985633446063876	-0.793676521393331	-0.878305228874067	-0.708416525396497	-0.80530473294686	-1.08545280772244	-1.23669273553853	-0.885034147603882	-0.972591004712509	-0.467656152465304	-1.00460036298606	-1.07111208535669	-0.904106196101233	-0.827274361121108	-0.903761896314201	-0.598246095623887	-0.735933102028179	-0.801140710876971	-0.73595763238613	-0.977525569305247	0.0953031165176399	-0.7487589896149	-0.807955433404476	-0.0619112674213534	-0.0746956633497095	-0.948288443508148	-0.802837344163575	-1.42159222555837	-1.00545968694977	-0.937566932175038	-0.783358270790814	-0.820004941830933	-0.867056074332821	-0.48253393576612	-1.23292431670349	-1.17295965180185	-0.865694321761014	-0.901107886076219	-0.591333885858699	-0.742594107470513	-1.04607281393353	-0.885129281709699	-0.123798584112769	-0.643107277115279	-0.530852199378544	-0.0684457928117923	0.00835341616351513	-0.812358820782172	-0.793399930942948	-2.26949607957391	-0.165499264563903	-0.696056362862229	-1.39973048393632	-0.778097269525993	-1.1394827082561	-0.845587179451545	-0.805737270314106	-0.91818714278728	-0.659948696780829	-0.92987107803316	-0.700341589305886	-0.796678375156927	-0.779302481579059	-0.255866932554689	-0.0704233436291843	-0.0948113925888544	-0.369483776234553	-0.668461665057825	-0.669043506025048	-0.68327095132277	-0.529479998790117	-0.0382631477931537	-0.61097664258089	0.279190792141616
glycidyl_methacrylate_HI	NA	NA	0.105097331596182	0.210316866627205	0.247971570088344	0.113205062168546	0.932108545091266	0.993656985677627	0.0914936674471101	0.236842381487741	0.173707365876736	0.495482340524419	0.172626135444911	1.03533214720172	0.329478304296277	0.375707794199575	0.709805677324186	0.394975296917744	0.0631022555828984	0.0717677868728478	0.112142490289462	0.260562319645106	0.260869757096445	0.389318722418113	0.321287537546161	0.0923605936353008	0.192303862276639	0.190704409874988	0.164884750697791	0.192314579814468	0.311832514966717	0.72241516169241	0.665216274601184	0.86138165874655	0.763852470234837	0.210214636703333	0.147596759274796	-2.95477548189112	0.229710759352602	0.0888185932035165	0.22984759906529	0.32799876983311	0.8969872601135	0.0223271252179624	0.90456104677261	0.604331584014111	0.377785863009484	0.133407960054386	0.718906249288475	0.259525434572124	0.171790168624015	0.100001018596896	0.30624372420439	0.168754211980296	0.367975774073997	0.261135507905381	0.984170938021882	0.220331415270604	0.610465173729397	0.241693196634356	-3.53947811868603	0.107786078499043	0.168872105702816	0.179885828268877	0.106245227220999	0.0429306004413137	0.131026203418213	0.678238750455969	0.200183786321939	0.845617777420323	0.0167658401872598	0.0494711903810749	0.113564809946159	0.0429149059240455	0.0532818724380384	0.0391432362827253	0.20326739921286	0.274182246834755	0.109775924452655	0.199641865352581	0.160211765688258	0.65549397748824	0.10045966861516	0.357452104325096	0.148230127442303	0.306060209758332	0.65554705783577	0.819617042871268	0.79857408673667	1.01091107561276	0.77172674366084	0.789976550473487	1.03869909524933	1.09335031168357	0.871466157803732	0.388388459544479	0.233285008172899	0.907205756190126	0.387429531602275
